Timestamp,Lat,Lon,Altitude,Heading,Velocity
2023-01-14 03:46:44.677015335,-32.030777,115.966022,2900,130.015885,245.576872
2023-01-14 03:46:45.177899590,-32.032222,115.968204,2925,128.513178,245.505601
2023-01-14 03:46:45.777877886,-32.032222,115.968204,2950,127.010673,245.601303
2023-01-14 03:46:46.177883913,-32.032222,115.968204,2975,127.010673,245.601303
2023-01-14 03:46:46.779732068,-32.032222,115.968204,3000,127.010673,245.601303
2023-01-14 03:46:46.978573421,-32.032222,115.968204,3000,125.647021,245.051015
2023-01-14 03:46:47.379440449,-32.033615,115.970471,3025,125.647021,245.051015
2023-01-14 03:46:47.879155747,-32.033945,115.971007,3075,125.647021,245.051015
2023-01-14 03:46:48.078711273,-32.033945,115.971007,3075,124.14582,245.464865
2023-01-14 03:46:48.579736496,-32.034302,115.97168,3100,124.14582,245.464865
2023-01-14 03:46:48.879526120,-32.034597,115.97224,3125,122.650802,246.044711
2023-01-14 03:46:49.080560542,-32.034597,115.97224,3100,122.650802,246.044711
2023-01-14 03:46:49.481174936,-32.034597,115.97224,3125,122.650802,246.044711
2023-01-14 03:46:49.780683382,-32.034597,115.97224,3125,121.163951,246.789384
2023-01-14 03:46:50.081641024,-32.035109,115.973249,3175,121.163951,246.789384
2023-01-14 03:46:50.382614759,-32.035446,115.973987,3200,121.163951,246.789384
2023-01-14 03:46:50.883280948,-32.035446,115.973987,3225,119.802785,246.829901
2023-01-14 03:46:51.886097521,-32.03627,115.975745,3250,118.332237,247.887071
2023-01-14 03:46:52.485862925,-32.03627,115.975745,3275,118.332237,247.887071
2023-01-14 03:46:52.786353992,-32.036728,115.976843,3300,118.332237,247.887071
2023-01-14 03:46:52.886211452,-32.036728,115.976843,3300,116.980231,248.213618
2023-01-14 03:46:53.286440143,-32.036728,115.976843,3325,116.980231,248.213618
2023-01-14 03:46:53.986670179,-32.036728,115.976843,3350,115.632652,248.676497
2023-01-14 03:46:54.187542196,-32.03739,115.978686,3375,115.632652,248.676497
2023-01-14 03:46:54.787836336,-32.03739,115.978686,3400,113.985904,249.7759
2023-01-14 03:46:55.288161869,-32.037827,115.979919,3425,113.985904,249.7759
2023-01-14 03:46:55.788484405,-32.037827,115.979919,3450,113.985904,249.7759
2023-01-14 03:46:55.888838039,-32.037827,115.979919,3450,112.530979,249.230817
2023-01-14 03:46:56.388256837,-32.037827,115.979919,3500,112.530979,249.230817
2023-01-14 03:46:56.989494416,-32.038507,115.981881,3525,112.530979,249.230817
2023-01-14 03:46:57.188922316,-32.038651,115.982391,3550,112.530979,249.230817
2023-01-14 03:46:57.589682951,-32.038833,115.983058,3575,110.987847,249.777901
2023-01-14 03:46:57.790464107,-32.038833,115.983058,3575,109.529639,249.561616
2023-01-14 03:46:58.090895514,-32.038833,115.983058,3600,109.529639,249.561616
2023-01-14 03:46:58.794614293,-32.039159,115.984179,3650,108.361774,248.871453
2023-01-14 03:46:59.395735745,-32.039337,115.984973,3675,108.361774,248.871453
2023-01-14 03:46:59.796615706,-32.039337,115.984973,3700,107.478882,247.630774
2023-01-14 03:47:00.897547178,-32.039795,115.986896,3775,107.478882,247.630774
2023-01-14 03:47:01.197374191,-32.039978,115.987555,3800,107.478882,247.630774
2023-01-14 03:47:01.298346540,-32.039978,115.987555,3800,106.966148,247.987903
2023-01-14 03:47:01.797711501,-32.040136,115.988159,3825,106.74378,247.695377
2023-01-14 03:47:02.397705557,-32.040253,115.988708,3850,106.74378,247.695377
2023-01-14 03:47:02.699374565,-32.040416,115.989336,3875,106.74378,247.695377
2023-01-14 03:47:02.900460407,-32.040416,115.989336,3875,106.520892,247.406548
2023-01-14 03:47:03.100127830,-32.040619,115.990082,3900,106.520892,247.406548
2023-01-14 03:47:03.501320844,-32.040788,115.990738,3875,106.520892,247.406548
2023-01-14 03:47:03.801697301,-32.040788,115.990738,3875,106.297488,247.121428
2023-01-14 03:47:04.101950537,-32.040788,115.990738,3950,106.297488,247.121428
2023-01-14 03:47:04.502896726,-32.040788,115.990738,3975,106.297488,247.121428
2023-01-14 03:47:05.403885636,-32.041077,115.992004,4050,106.297488,247.121428
2023-01-14 03:47:06.003088065,-32.041077,115.992004,4075,106.138419,245.880052
2023-01-14 03:47:06.805513170,-32.041077,115.992004,4150,106.138419,245.880052
2023-01-14 03:47:07.405590367,-32.041905,115.995334,4175,106.138419,245.880052
2023-01-14 03:47:07.806292380,-32.041905,115.995334,4225,106.138419,245.880052
2023-01-14 03:47:08.108085085,-32.042231,115.996735,4175,106.138419,245.880052
2023-01-14 03:47:08.407822541,-32.042231,115.996735,4250,106.138419,245.880052
2023-01-14 03:47:08.708878670,-32.042231,115.996735,4250,105.913189,245.601303
2023-01-14 03:47:09.009519348,-32.042231,115.996735,4275,105.913189,245.601303
2023-01-14 03:47:09.420308572,-32.042231,115.996735,4300,105.913189,245.601303
2023-01-14 03:47:09.921763353,-32.04265,115.998417,4350,105.751174,244.364482
2023-01-14 03:47:10.422353087,-32.042816,115.999146,4375,105.751174,244.364482
2023-01-14 03:47:11.123323631,-32.042816,115.999146,4400,105.751174,244.364482
2023-01-14 03:47:11.623600377,-32.043116,116.000435,4400,105.524111,244.092196
2023-01-14 03:47:12.023737489,-32.043116,116.000435,4475,105.524111,244.092196
2023-01-14 03:47:12.627741360,-32.043116,116.000435,4500,105.524111,244.092196
2023-01-14 03:47:13.228097178,-32.043116,116.000435,4550,105.587505,243.129595
2023-01-14 03:47:13.429769097,-32.043767,116.003237,4575,105.524111,244.092196
2023-01-14 03:47:14.129305264,-32.043767,116.003237,4600,105.524111,244.092196
2023-01-14 03:47:14.429606065,-32.043767,116.003237,4625,105.524111,244.092196
2023-01-14 03:47:14.629480142,-32.043767,116.003237,4625,105.751174,244.364482
2023-01-14 03:47:15.030133689,-32.043767,116.003237,4650,105.751174,244.364482
2023-01-14 03:47:15.630924305,-32.043767,116.003237,4675,105.751174,244.364482
2023-01-14 03:47:15.931068543,-32.044512,116.006152,4700,105.751174,244.364482
2023-01-14 03:47:16.131762060,-32.044647,116.006836,4675,105.751174,244.364482
2023-01-14 03:47:16.531653314,-32.044647,116.006836,4725,105.687454,245.326313
2023-01-14 03:47:16.831478802,-32.044647,116.006836,4750,105.687454,245.326313
2023-01-14 03:47:17.431654946,-32.044647,116.006836,4775,105.624235,246.288449
2023-01-14 03:47:17.732352114,-32.044647,116.006836,4775,105.687454,245.326313
2023-01-14 03:47:18.032212067,-32.045117,116.008731,4800,105.687454,245.326313
2023-01-14 03:47:18.333401593,-32.045242,116.009363,4825,105.687454,245.326313
2023-01-14 03:47:18.533045347,-32.045242,116.009363,4825,105.624235,246.288449
2023-01-14 03:47:19.433774813,-32.045517,116.010571,4850,105.336911,246.981781
2023-01-14 03:47:19.833780122,-32.045517,116.010571,4875,105.336911,246.981781
2023-01-14 03:47:20.434213765,-32.045883,116.012,4900,105.275487,247.945559
2023-01-14 03:47:20.735170422,-32.045883,116.012,4875,105.275487,247.945559
2023-01-14 03:47:21.334288079,-32.045883,116.012,4925,105.275487,247.945559
2023-01-14 03:47:21.535271586,-32.046204,116.013428,4950,105.214541,248.909622
2023-01-14 03:47:22.135585363,-32.046204,116.013428,4975,105.214541,248.909622
2023-01-14 03:47:22.835629279,-32.046661,116.015515,4975,104.991085,248.646335
2023-01-14 03:47:23.436348352,-32.046661,116.015515,5050,104.991085,248.646335
2023-01-14 03:47:24.036480160,-32.046936,116.016669,5075,104.991085,248.646335
2023-01-14 03:47:24.537468317,-32.046936,116.016669,5075,104.872212,250.577333
2023-01-14 03:47:24.937631097,-32.047259,116.017979,5100,104.872212,250.577333
2023-01-14 03:47:25.538521074,-32.047394,116.018646,5125,104.872212,250.577333
2023-01-14 03:47:26.039378485,-32.047394,116.018646,5150,104.872212,250.577333
2023-01-14 03:47:26.339218445,-32.047394,116.018646,5175,104.872212,250.577333
2023-01-14 03:47:26.640130252,-32.047394,116.018646,5175,104.813464,251.543237
2023-01-14 03:47:26.939979110,-32.047817,116.020614,5200,104.813464,251.543237
2023-01-14 03:47:27.639224777,-32.047817,116.020614,5225,104.534455,252.25384
2023-01-14 03:47:27.940602141,-32.047817,116.020614,5200,104.534455,252.25384
